Epoch,Total Events,Max events per LP,Mean,Std Dev
772,10,2,0.05988024,0.304595303
773,4,1,0.024539877,0.15519483
774,2,1,0.01242236,0.111106798
775,9,3,0.05625,0.301919957
776,13,3,0.080745342,0.353113921
777,1,1,0.006410256,0.080064077
778,1,1,0.006410256,0.080064077
779,1,1,0.006451613,0.080321933
780,1,1,0.006451613,0.080321933
781,6,2,0.038709677,0.224588251
782,8,2,0.052287582,0.25107269
783,11,2,0.072847682,0.307665137
784,11,2,0.074829932,0.352844321
785,10,2,0.070422535,0.329364041
786,1,1,0.007092199,0.084215192
787,1,1,0.007092199,0.084215192
788,9,2,0.063829787,0.297915759
789,388,12,2.586666667,1.795545071
790,5,1,0.029239766,0.168972695
791,5,1,0.029069767,0.168492649
792,2,1,0.01183432,0.108461409
793,2,1,0.01183432,0.108461409
794,2,1,0.011976048,0.109105009
795,2,1,0.011976048,0.109105009
796,4,1,0.024096386,0.153812449
797,4,1,0.024096386,0.153812449
798,1,1,0.006097561,0.078086881
799,1,1,0.006097561,0.078086881
800,1,1,0.006134969,0.078326045
801,1,1,0.006134969,0.078326045
802,3,1,0.018518519,0.135234888
803,3,1,0.018518519,0.135234888
804,1,1,0.00621118,0.078811041
805,1,1,0.00621118,0.078811041
806,5,1,0.03125,0.174538925
807,5,1,0.03125,0.174538925
808,1,1,0.006410256,0.080064077
809,1,1,0.006410256,0.080064077
810,2,1,0.012903226,0.11322296
811,2,1,0.012820513,0.112861862
812,6,3,0.038961039,0.277314783
813,12,3,0.076923077,0.385854085
814,1,1,0.006622517,0.081378846
815,1,1,0.006622517,0.081378846
816,5,2,0.033333333,0.243483298
817,9,2,0.059210526,0.330232762
818,8,1,0.054421769,0.227623606
819,11,2,0.074829932,0.288796164
820,11,2,0.078014184,0.379302405
821,5,2,0.03649635,0.254626576
822,5,2,0.037037037,0.225514583
823,6,2,0.044444444,0.269512181
824,4,1,0.030534351,0.172712803
825,301,7,2.104895105,1.35684642
826,2,1,0.011764706,0.10814385
827,2,1,0.011695906,0.107829064
828,5,2,0.029411765,0.201370176
829,7,2,0.040935673,0.251038435
830,1,1,0.005952381,0.077151675
831,1,1,0.005952381,0.077151675
832,4,2,0.023952096,0.188593264
833,4,2,0.023952096,0.188593264
834,7,2,0.042168675,0.229687789
835,7,2,0.042168675,0.229687789
836,1,1,0.006097561,0.078086881
837,1,1,0.006097561,0.078086881
838,1,1,0.006134969,0.078326045
839,1,1,0.006134969,0.078326045
840,4,1,0.024691358,0.155663967
841,7,2,0.042944785,0.231732425
842,6,2,0.037735849,0.221810515
843,11,2,0.068322981,0.337717034
844,1,1,0.006451613,0.080321933
845,1,1,0.006451613,0.080321933
846,7,2,0.045454545,0.264226806
847,9,2,0.058441558,0.285533854
848,2,1,0.013157895,0.114327409
849,2,1,0.013157895,0.114327409
850,6,2,0.039735099,0.22747292
851,2,1,0.013513514,0.115851564
852,1,1,0.006802721,0.08247861
853,1,1,0.006802721,0.08247861
854,4,2,0.02739726,0.201552782
855,4,2,0.02739726,0.201552782
856,1,1,0.006896552,0.08304548
857,1,1,0.006896552,0.08304548
858,6,2,0.041666667,0.232799923
859,7,2,0.048611111,0.246084331
860,1,1,0.007142857,0.084515425
861,1,1,0.007142857,0.084515425
862,8,3,0.057553957,0.335567531
863,11,3,0.078014184,0.397688356
864,1,1,0.007352941,0.085749293
865,1,1,0.007352941,0.085749293
866,1,1,0.007407407,0.086066297
867,7,3,0.051470588,0.329305733
868,7,3,0.051851852,0.307093221
869,6,1,0.045112782,0.208336181
870,9,2,0.069230769,0.309750125
871,14,2,0.109375,0.381343976
872,1,1,0.007936508,0.089087081
873,1,1,0.007936508,0.089087081
874,1,1,0.008,0.089442719
875,1,1,0.008,0.089442719
876,257,7,1.946969697,1.028705508
877,1,1,0.005154639,0.071795816
878,1,1,0.005128205,0.071611487
879,2,1,0.010309278,0.101271232
880,2,1,0.010309278,0.101271232
881,4,1,0.020618557,0.142471264
882,4,1,0.020618557,0.142471264
883,7,1,0.036458333,0.187917656
884,7,1,0.036458333,0.187917656
885,1,1,0.005263158,0.072547625
886,1,1,0.005263158,0.072547625
887,2,1,0.010582011,0.102594948
888,2,1,0.010582011,0.102594948
889,5,1,0.026737968,0.161749677
890,5,1,0.026595745,0.161328397
891,2,1,0.010869565,0.103971961
892,6,2,0.032258065,0.23023433
893,4,2,0.021978022,0.180730377
894,6,2,0.032608696,0.23146419
895,8,1,0.044444444,0.206655253
896,8,1,0.044198895,0.206106888
897,1,1,0.005747126,0.075809804
898,1,1,0.005747126,0.075809804
899,5,1,0.028901734,0.168016668
900,9,2,0.051724138,0.246764997
901,1,1,0.00591716,0.076923077
902,1,1,0.00591716,0.076923077
903,5,2,0.029761905,0.20254652
904,10,2,0.05952381,0.303717111
905,5,1,0.030487805,0.172451842
906,8,2,0.049382716,0.244249876
907,1,1,0.00625,0.079056942
908,1,1,0.00625,0.079056942
909,7,1,0.044025157,0.205799212
910,1,1,0.006410256,0.080064077
911,1,1,0.006410256,0.080064077
912,6,2,0.038461538,0.223884054
913,9,2,0.059210526,0.263284215
914,10,2,0.066225166,0.274927243
915,1,1,0.006896552,0.08304548
916,1,1,0.006896552,0.08304548
917,6,2,0.041666667,0.232799923
918,12,2,0.083333333,0.364509441
919,8,2,0.057142857,0.288170328
920,6,2,0.044117647,0.239370999
921,23,4,0.17037037,0.567012869
922,269,6,1.935251799,1.405004684
923,1,1,0.006451613,0.080321933
924,1,1,0.006451613,0.080321933
925,1,1,0.006451613,0.080321933
926,1,1,0.006410256,0.080064077
927,2,1,0.012903226,0.11322296
928,2,1,0.012903226,0.11322296
929,4,2,0.025806452,0.195680202
930,4,2,0.025806452,0.195680202
931,4,1,0.025974026,0.159576726
932,4,1,0.025806452,0.159071457
933,1,1,0.006578947,0.081110711
934,1,1,0.006578947,0.081110711
935,3,2,0.01986755,0.181482733
936,3,2,0.01986755,0.181482733
937,1,1,0.006666667,0.081649658
938,1,1,0.006666667,0.081649658
939,3,1,0.020134228,0.140933119
940,5,2,0.033333333,0.21415251
941,2,1,0.01369863,0.116636859
942,2,1,0.01369863,0.116636859
943,1,1,0.006849315,0.082760589
944,1,1,0.006849315,0.082760589
945,3,1,0.020689655,0.142836616
946,5,1,0.034482759,0.183098073
947,11,3,0.076388889,0.375469145
948,6,3,0.042553191,0.289638702
949,1,1,0.007194245,0.084818893
950,1,1,0.007194245,0.084818893
951,8,2,0.057553957,0.289171334
952,9,2,0.064748201,0.323222746
953,1,1,0.007407407,0.086066297
954,1,1,0.007407407,0.086066297
955,1,1,0.007462687,0.086386843
956,1,1,0.007462687,0.086386843
957,2,1,0.015037594,0.122162485
958,4,1,0.030075188,0.171439963
959,6,2,0.045801527,0.243771501
960,5,2,0.03875969,0.230593689
961,2,1,0.015873016,0.125483193
962,11,2,0.088,0.311500013
963,217,6,1.682170543,1.310918667
964,2,1,0.011235955,0.105699929
965,2,1,0.011235955,0.105699929
966,4,1,0.02259887,0.149042484
967,4,1,0.02247191,0.148630516
968,1,1,0.005714286,0.075592895
969,1,1,0.005714286,0.075592895
970,4,1,0.022988506,0.150299239
971,4,1,0.022988506,0.150299239
972,2,1,0.011560694,0.10720765
973,2,1,0.011560694,0.10720765
974,6,1,0.035087719,0.18454194
975,7,2,0.040697674,0.225755603
976,7,2,0.041666667,0.228354349
977,6,2,0.035928144,0.216550603
978,7,2,0.042682927,0.231044833
979,11,2,0.065868263,0.313121181
980,2,1,0.012578616,0.111798948
981,2,1,0.0125,0.111451261
982,1,1,0.006289308,0.079305159
983,1,1,0.006289308,0.079305159
984,2,1,0.012658228,0.112149909
985,4,2,0.025157233,0.193229893
986,5,1,0.032051282,0.176703572
987,5,1,0.032051282,0.176703572
988,5,3,0.032679739,0.267008295
989,7,3,0.045454545,0.309773459
990,2,1,0.013333333,0.115081918
991,2,1,0.013333333,0.115081918
992,1,1,0.006756757,0.082199494
993,5,2,0.033783784,0.215568874
994,1,1,0.006756757,0.082199494
995,1,1,0.006756757,0.082199494
996,9,2,0.060810811,0.291053712
997,4,1,0.027777778,0.164909148
998,4,1,0.028368794,0.166616
999,5,2,0.035460993,0.220756735
1000,2,1,0.01459854,0.120379392
1001,12,2,0.086956522,0.351809937
1002,16,2,0.116788321,0.421232321
1003,16,3,0.123076923,0.449209204
1004,27,2,0.209302326,0.554448186
1005,276,13,2.123076923,1.56023942
1006,1,1,0.005154639,0.071795816
1007,1,1,0.005154639,0.071795816
1008,2,1,0.010362694,0.101531876
1009,2,1,0.010362694,0.101531876
1010,1,1,0.005181347,0.071981575
1011,1,1,0.005181347,0.071981575
1012,4,1,0.020833333,0.14319954
1013,8,2,0.041237113,0.245900092
1014,8,2,0.042328042,0.226694279
1015,8,2,0.042105263,0.226114616
1016,5,1,0.02688172,0.162174271
1017,5,1,0.02688172,0.162174271
1018,9,1,0.048913043,0.216274752
1019,9,1,0.048913043,0.216274752
1020,1,1,0.005555556,0.074535599
1021,1,1,0.005555556,0.074535599
1022,9,2,0.05027933,0.243424607
1023,11,2,0.060773481,0.282169095
1024,7,2,0.040697674,0.225755603
1025,10,2,0.057803468,0.279346885
1026,4,1,0.024096386,0.153812449
1027,6,2,0.036144578,0.217187707
1028,4,1,0.024691358,0.155663967
1029,4,1,0.024691358,0.155663967
1030,5,2,0.031446541,0.208107313
1031,1,1,0.006289308,0.079305159
1032,1,1,0.006289308,0.079305159
1033,4,2,0.025316456,0.193833834
1034,1,1,0.006410256,0.080064077
1035,1,1,0.006410256,0.080064077
1036,1,1,0.006451613,0.080321933
1037,2,1,0.012903226,0.11322296
1038,3,1,0.019480519,0.138657391
1039,8,2,0.051612903,0.274300726
1040,10,2,0.065789474,0.318752798
1041,8,2,0.053691275,0.27960481
1042,6,1,0.04137931,0.19985627
1043,1,1,0.006944444,0.083333333
1044,1,1,0.006944444,0.083333333
1045,5,1,0.034965035,0.184336932
1046,3,1,0.021582734,0.145842177
1047,9,2,0.065217391,0.301008566
1048,20,2,0.143884892,0.474893597
1049,35,4,0.263157895,0.673016016
1050,349,8,2.684615385,1.335470857
1051,1,1,0.004854369,0.069673301
1052,1,1,0.004854369,0.069673301
1053,3,1,0.014634146,0.120377217
1054,3,1,0.014563107,0.120087583
1055,7,1,0.034146341,0.182049546
1056,7,1,0.033980583,0.181620563
1057,1,1,0.004926108,0.070186241
1058,1,1,0.004926108,0.070186241
1059,9,1,0.044554455,0.206836031
1060,11,2,0.054187192,0.24780163
1061,3,1,0.015228426,0.122772286
1062,3,1,0.015151515,0.122465067
1063,1,1,0.005076142,0.07124705
1064,1,1,0.005076142,0.07124705
1065,5,1,0.025510204,0.158072508
1066,9,2,0.045226131,0.252192055
1067,9,1,0.046632124,0.211398011
1068,11,2,0.056410256,0.252609955
1069,1,1,0.005376344,0.073323558
1070,1,1,0.005376344,0.073323558
1071,9,2,0.048648649,0.261290299
1072,11,2,0.059139785,0.297280124
1073,4,2,0.022346369,0.182224311
1074,5,2,0.027932961,0.196319151
1075,1,1,0.005617978,0.074953169
1076,1,1,0.005617978,0.074953169
1077,1,1,0.005649718,0.075164603
1078,1,1,0.005649718,0.075164603
1079,9,2,0.050847458,0.26695221
1080,8,2,0.045714286,0.235307157
1081,5,1,0.029411765,0.169456863
1082,6,3,0.035502959,0.264878479
1083,10,3,0.060240964,0.32471517
1084,8,2,0.048192771,0.241390641
1085,1,1,0.00621118,0.078811041
1086,1,1,0.00621118,0.078811041
1087,3,1,0.01875,0.136066715
1088,6,3,0.037735849,0.272976849
1089,13,3,0.081761006,0.449592691
1090,1,1,0.006369427,0.079808688
1091,1,1,0.006369427,0.079808688
1092,15,3,0.094936709,0.448464822
1093,1,1,0.006493506,0.080582296
1094,1,1,0.006493506,0.080582296
1095,8,2,0.052287582,0.276035125
1096,9,2,0.059602649,0.310521885
1097,1,1,0.006756757,0.082199494
1098,1,1,0.006756757,0.082199494
1099,9,2,0.06122449,0.292005109
1100,1,1,0.006849315,0.082760589
1101,1,1,0.006849315,0.082760589
1102,11,2,0.075342466,0.333954703
1103,6,2,0.042553191,0.235200232
1104,15,2,0.107913669,0.428861781
1105,37,4,0.26056338,0.691176174
1106,307,10,2.192857143,1.77875726
1107,2,1,0.012903226,0.11322296
1108,2,1,0.012903226,0.11322296
1109,4,1,0.025806452,0.159071457
1110,6,2,0.038216561,0.223186432
1111,2,1,0.013157895,0.114327409
1112,2,1,0.013157895,0.114327409
1113,1,1,0.006622517,0.081378846
1114,1,1,0.006622517,0.081378846
1115,4,1,0.026666667,0.161647004
1116,8,2,0.052631579,0.276914735
1117,2,1,0.013513514,0.115851564
1118,2,1,0.013513514,0.115851564
1119,2,1,0.01369863,0.116636859
1120,2,1,0.01369863,0.116636859
1121,3,1,0.020833333,0.14332466
1122,3,1,0.020833333,0.14332466
1123,1,1,0.006993007,0.083624201
1124,1,1,0.006993007,0.083624201
1125,5,1,0.035211268,0.184965852
1126,5,1,0.035211268,0.184965852
1127,2,1,0.014492754,0.119945684
1128,2,1,0.014492754,0.119945684
1129,2,1,0.014705882,0.120817838
1130,2,1,0.014705882,0.120817838
1131,2,2,0.014814815,0.172132593
1132,3,2,0.022222222,0.191874752
1133,1,1,0.007462687,0.086386843
1134,2,1,0.015037594,0.122162485
1135,4,1,0.030075188,0.171439963
1136,4,1,0.030534351,0.172712803
1137,2,1,0.015503876,0.124027223
1138,2,1,0.015625,0.124506901
1139,3,1,0.0234375,0.151882868
1140,1,1,0.007936508,0.089087081
1141,12,2,0.096,0.346037477
1142,272,6,2.060606061,1.439664803
1143,3,1,0.015625,0.124343827
1144,3,1,0.015625,0.124343827
1145,2,1,0.010416667,0.101794544
1146,2,1,0.010416667,0.101794544
1147,4,1,0.020942408,0.143567889
1148,4,1,0.020942408,0.143567889
1149,1,1,0.005291005,0.072739297
1150,1,1,0.005291005,0.072739297
1151,4,1,0.021276596,0.144690221
1152,8,2,0.042105263,0.248414633
1153,6,1,0.032608696,0.178094772
1154,10,2,0.053475936,0.269060898
1155,1,1,0.005524862,0.074329415
1156,1,1,0.005524862,0.074329415
1157,4,1,0.022222222,0.14781672
1158,4,1,0.022222222,0.14781672
1159,1,1,0.005617978,0.074953169
1160,1,1,0.005617978,0.074953169
1161,12,3,0.06779661,0.330172481
1162,16,3,0.088888889,0.385329996
1163,1,1,0.005714286,0.075592895
1164,1,1,0.005714286,0.075592895
1165,1,1,0.005747126,0.075809804
1166,1,1,0.005747126,0.075809804
1167,4,1,0.023121387,0.150725271
1168,6,2,0.034482759,0.21224241
1169,2,1,0.011764706,0.10814385
1170,3,1,0.017647059,0.132053845
1171,5,1,0.029761905,0.170437803
1172,4,1,0.023952096,0.153359795
1173,1,1,0.006097561,0.078086881
1174,1,1,0.006097561,0.078086881
1175,6,2,0.036809816,0.219133269
1176,7,2,0.042944785,0.231732425
1177,5,2,0.03164557,0.208753842
1178,7,2,0.044303797,0.260937475
1179,1,1,0.006451613,0.080321933
1180,1,1,0.006451613,0.080321933
1181,12,2,0.077419355,0.312831307
1182,9,2,0.058823529,0.262460376
1183,1,1,0.006711409,0.081923192
1184,1,1,0.006711409,0.081923192
1185,2,1,0.013513514,0.115851564
1186,3,1,0.02027027,0.141401854
1187,1,1,0.006849315,0.082760589
1188,5,1,0.034482759,0.183098073
1189,9,2,0.06122449,0.292005109
1190,5,2,0.035714286,0.25191966
1191,7,2,0.05,0.27680084
1192,2,2,0.014492754,0.170251306
1193,2,2,0.014492754,0.170251306
1194,7,2,0.050724638,0.278747558
1195,6,2,0.044444444,0.24023206
1196,4,1,0.030075188,0.171439963
1197,1,1,0.007575758,0.087038828
1198,1,1,0.007575758,0.087038828
1199,1,1,0.007633588,0.087370406
1200,2,1,0.015384615,0.123553044
1201,11,2,0.084615385,0.305875675
1202,22,3,0.170542636,0.517264907
1203,207,6,1.656,1.362540322
1204,2,1,0.0125,0.111451261
1205,2,1,0.01242236,0.111106798
1206,1,1,0.00625,0.079056942
1207,1,1,0.00625,0.079056942
1208,5,2,0.031446541,0.208107313
1209,7,2,0.043478261,0.258549465
1210,2,1,0.012738854,0.112504196
1211,2,1,0.012738854,0.112504196
1212,5,1,0.032051282,0.176703572
1213,5,1,0.031847134,0.176154877
1214,1,1,0.006451613,0.080321933
1215,1,1,0.006451613,0.080321933
1216,1,1,0.006493506,0.080582296
1217,1,1,0.006493506,0.080582296
1218,2,1,0.013071895,0.113955676
1219,4,2,0.025974026,0.19630748
1220,1,1,0.006578947,0.081110711
1221,1,1,0.006578947,0.081110711
1222,3,1,0.01986755,0.14000946
1223,4,1,0.026490066,0.161121895
1224,3,1,0.020134228,0.140933119
1225,2,1,0.013513514,0.115851564
1226,2,1,0.01369863,0.116636859
1227,2,1,0.013605442,0.116242222
1228,1,1,0.006896552,0.08304548
1229,2,1,0.013793103,0.117035542
1230,1,1,0.006896552,0.08304548
1231,1,1,0.006896552,0.08304548
1232,4,1,0.027777778,0.164909148
1233,5,2,0.034722222,0.218487952
1234,1,1,0.007142857,0.084515425
1235,1,1,0.007142857,0.084515425
1236,3,1,0.021582734,0.145842177
1237,5,2,0.035714286,0.221528837
1238,2,2,0.014705882,0.171498585
1239,5,2,0.036764706,0.224700236
1240,7,2,0.051094891,0.279736428
1241,2,1,0.015151515,0.122620776
1242,2,1,0.015151515,0.122620776
1243,5,2,0.038167939,0.228862745
1244,24,2,0.181818182,0.459308837
1245,279,6,1.978723404,1.23905543
1246,2,1,0.010416667,0.101794544
1247,2,1,0.010362694,0.101531876
1248,3,1,0.015625,0.124343827
1249,5,2,0.025906736,0.189165744
1250,1,1,0.005235602,0.072357461
1251,1,1,0.005235602,0.072357461
1252,4,1,0.021052632,0.143939094
1253,6,2,0.031413613,0.202764036
1254,3,1,0.016129032,0.126311774
1255,7,2,0.037037037,0.239022174
1256,6,2,0.032608696,0.206510797
1257,8,2,0.043010753,0.228460346
1258,5,1,0.027472527,0.16390668
1259,6,2,0.032967033,0.207620002
1260,1,1,0.005555556,0.074535599
1261,1,1,0.005555556,0.074535599
1262,8,1,0.044692737,0.207208006
1263,7,1,0.039325843,0.194917324
1264,1,1,0.005780347,0.076028592
1265,1,1,0.005780347,0.076028592
1266,5,1,0.029069767,0.168492649
1267,5,1,0.028901734,0.168016668
1268,1,1,0.005847953,0.076471911
1269,1,1,0.005847953,0.076471911
1270,1,1,0.005882353,0.076696499
1271,1,1,0.005882353,0.076696499
1272,1,1,0.00591716,0.076923077
1273,1,1,0.00591716,0.076923077
1274,5,2,0.029761905,0.20254652
1275,11,2,0.064327485,0.328027955
1276,3,1,0.018292683,0.134418127
1277,4,1,0.024242424,0.154269133
1278,3,1,0.018518519,0.135234888
1279,2,1,0.01242236,0.111106798
1280,3,2,0.018867925,0.176882215
1281,4,2,0.025157233,0.193229893
1282,4,1,0.025477707,0.158075144
1283,3,1,0.019230769,0.137777466
1284,1,1,0.006493506,0.080582296
1285,1,1,0.006493506,0.080582296
1286,5,2,0.032679739,0.212079325
1287,5,2,0.032679739,0.212079325
1288,1,1,0.006666667,0.081649658
1289,1,1,0.006666667,0.081649658
1290,5,3,0.033557047,0.294455691
1291,10,3,0.066666667,0.378387016
1292,12,3,0.081632653,0.397081891
1293,17,3,0.114864865,0.459571653
1294,8,2,0.057142857,0.262018413
1295,13,3,0.09352518,0.415149464
1296,1,1,0.007462687,0.086386843
1297,1,1,0.007462687,0.086386843
1298,7,3,0.052238806,0.353652567
1299,5,2,0.038167939,0.228862745
1300,23,2,0.174242424,0.470442574
1301,309,9,2.323308271,1.328868693
1302,2,2,0.01010101,0.142133811
1303,2,2,0.01010101,0.142133811
1304,2,1,0.01010101,0.100248371
1305,2,1,0.01010101,0.100248371
1306,10,2,0.050505051,0.241557441
1307,12,2,0.060301508,0.277765088
1308,4,1,0.020942408,0.143567889
1309,6,2,0.03125,0.202245251
1310,1,1,0.005291005,0.072739297
1311,1,1,0.005291005,0.072739297
1312,3,1,0.015957447,0.125645449
1313,3,1,0.015873016,0.125316216
1314,5,1,0.02688172,0.162174271
1315,7,2,0.037433155,0.216744832
1316,5,2,0.027624309,0.195247399
1317,7,2,0.038461538,0.243487203
1318,1,1,0.005617978,0.074953169
1319,1,1,0.005617978,0.074953169
1320,9,2,0.050847458,0.24474445
1321,9,2,0.050847458,0.24474445
1322,4,1,0.023529412,0.152025425
1323,10,2,0.057471264,0.298602597
1324,1,1,0.005988024,0.077382323
1325,2,1,0.011976048,0.109105009
1326,6,1,0.036144578,0.187214551
1327,8,2,0.047904192,0.240691354
1328,3,1,0.01863354,0.135648889
1329,3,1,0.01875,0.136066715
1330,5,1,0.031446541,0.17507263
1331,7,2,0.044025157,0.234545398
1332,1,1,0.006329114,0.079555728
1333,1,1,0.006329114,0.079555728
1334,1,1,0.006369427,0.079808688
1335,1,1,0.006369427,0.079808688
1336,7,2,0.044871795,0.262566703
1337,4,2,0.025974026,0.19630748
1338,4,1,0.026490066,0.161121895
1339,5,1,0.033112583,0.179525989
1340,8,2,0.054054054,0.30380319
1341,10,4,0.068493151,0.417835708
1342,1,1,0.006944444,0.083333333
1343,1,1,0.006944444,0.083333333
1344,7,4,0.048951049,0.362477223
1345,6,2,0.042253521,0.262914366
1346,8,2,0.057553957,0.313229651
1347,14,3,0.1,0.437455034
1348,1,1,0.007407407,0.086066297
1349,5,3,0.037037037,0.284090783
1350,8,2,0.060606061,0.29648258
1351,337,12,2.356643357,1.709153462
1352,1,1,0.005952381,0.077151675
1353,1,1,0.005952381,0.077151675
1354,2,2,0.011904762,0.15430335
1355,2,2,0.011904762,0.15430335
1356,5,2,0.029761905,0.20254652
1357,7,2,0.041420118,0.252488321
1358,1,1,0.006060606,0.077849894
1359,1,1,0.006060606,0.077849894
1360,1,1,0.006097561,0.078086881
1361,1,1,0.006097561,0.078086881
1362,1,1,0.006134969,0.078326045
1363,1,1,0.006134969,0.078326045
1364,2,1,0.012269939,0.110427344
1365,4,2,0.024242424,0.189721077
1366,3,1,0.018518519,0.135234888
1367,5,2,0.030674847,0.205579965
1368,1,1,0.00621118,0.078811041
1369,1,1,0.00621118,0.078811041
1370,1,1,0.00625,0.079056942
1371,1,1,0.00625,0.079056942
1372,1,1,0.006289308,0.079305159
1373,1,1,0.006289308,0.079305159
1374,4,1,0.025157233,0.157097307
1375,6,2,0.0375,0.221132022
1376,2,1,0.012903226,0.11322296
1377,3,1,0.019354839,0.138215329
1378,1,1,0.006493506,0.080582296
1379,1,1,0.006493506,0.080582296
1380,4,2,0.026143791,0.196940828
1381,5,2,0.032679739,0.241113116
1382,3,2,0.02,0.182083394
1383,8,2,0.052631579,0.299877981
1384,5,2,0.033557047,0.214857193
1385,3,1,0.020408163,0.141875295
1386,6,4,0.04137931,0.351106625
1387,9,4,0.062068966,0.474644453
1388,1,1,0.006993007,0.083624201
1389,1,1,0.006993007,0.083624201
1390,3,2,0.021126761,0.187113568
1391,4,2,0.028169014,0.204338128
1392,1,1,0.007092199,0.084215192
1393,1,1,0.007092199,0.084215192
1394,4,2,0.028571429,0.2057748
1395,6,2,0.043165468,0.236842258
1396,9,2,0.064285714,0.298936106
1397,3,1,0.022222222,0.147954545
1398,5,2,0.037593985,0.227170175
1399,8,2,0.060150376,0.295404153
1400,9,2,0.069767442,0.310897052
1401,295,8,2.153284672,1.403202802
